  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
  31    6    0   80.00  80.00     4      5    5      0      6     4    66.67
  32    6    0  100.00  83.33     5      5    6      0      6     5    83.33
  33   11    0  100.00 100.00     7      7    7      0     11     9    81.82
  34    9    0   80.00  66.67     4      5    6      0      9     8    88.89
  35   11    0  100.00 100.00     7      7    7      0     11     8    72.73
  36   11    0  100.00 100.00    10     10   10      0     11     8    72.73
  37    8    0   33.33  40.00     2      6    5      2      8     6    75.00
  38    6    0  100.00 100.00     5      5    5      0      6     5    83.33
  39   10    0  100.00 100.00     5      5    5      0     10     8    80.00
  40   10    0   81.82  81.82     9     11   11      1     10     8    80.00
  41   11    0   87.50 100.00     7      8    7      0     11     9    81.82
  42   11    0   87.50 100.00     7      8    7      0     11     9    81.82
  43    8    0  100.00 100.00     6      6    6      0      8     6    75.00
  44    5    0  100.00 100.00     4      4    4      0      5     4    80.00
  45   10    0  100.00 100.00     6      6    6      0     10     9    90.00
  46    9    0  100.00 100.00     6      6    6      0      9     7    77.78
  47   11    0  100.00 100.00     8      8    8      0     11     8    72.73
  48    9    0  100.00 100.00     9      9    9      0      9     7    77.78
  49   10    0   88.89  88.89     8      9    9      0     10     7    70.00
  50    6    0  100.00 100.00     6      6    6      0      6     4    66.67
  51    6    0  100.00 100.00     3      3    3      0      6     5    83.33
  52    7    0  100.00 100.00     6      6    6      0      7     6    85.71
  53    7    0  100.00 100.00     8      8    8      0      7     6    85.71
  54    9    0  100.00 100.00     6      6    6      0      9     7    77.78
  55   10    0   83.33  83.33     5      6    6      0     10     9    90.00
  56    7    0  100.00 100.00     6      6    6      0      7     5    71.43
  57   11    0  100.00 100.00     7      7    7      0     11     8    72.73
  58    8    0  100.00 100.00     5      5    5      0      8     7    87.50
  59   10    0  100.00 100.00     6      6    6      0     10     8    80.00
  60    6    0  100.00 100.00     5      5    5      0      6     4    66.67
  61    5    0  100.00 100.00     4      4    4      0      5     4    80.00
  62    7    0  100.00 100.00     6      6    6      0      7     6    85.71
  63    6    0  100.00 100.00     6      6    6      0      6     4    66.67
  64   11    0   83.33  83.33     5      6    6      0     11     9    81.82
  65    8    0  100.00 100.00     4      4    4      0      8     7    87.50
  66    8    0  100.00 100.00     6      6    6      0      8     6    75.00
  67   10    0   71.43  55.56     5      7    9      2     10     9    90.00
  68    8    0  100.00 100.00     4      4    4      0      8     7    87.50
  69   11    0   77.78  63.64     7      9   11      2     11     9    81.82
  70    8    0  100.00 100.00     6      6    6      0      8     6    75.00
  71    8    0   88.89  61.54     8      9   13      0      8     7    87.50
  72    5    0  100.00 100.00     4      4    4      0      5     4    80.00
  73    9    0  100.00  85.71     6      6    7      0      9     7    77.78
  74   10    0  100.00 100.00     7      7    7      0     10     8    80.00
  75   10    0  100.00 100.00     8      8    8      0     10     8    80.00
  76    8    0  100.00 100.00     7      7    7      0      8     6    75.00
  77    7    0  100.00 100.00     5      5    5      0      7     6    85.71
  78    9    0  100.00 100.00     7      7    7      0      9     7    77.78
  79    9    0  100.00 100.00     8      8    8      0      9     6    66.67
  80    6    0  100.00 100.00     5      5    5      0      6     5    83.33
  81   11    0  100.00 100.00    10     10   10      0     11     9    81.82
  82    5    0  100.00 100.00     3      3    3      0      5     4    80.00
  83    9    0  100.00 100.00     5      5    5      0      9     7    77.78
  84    9    0  100.00  85.71     6      6    7      0      9     6    66.67
  85    9    0   88.89  88.89     8      9    9      0      9     7    77.78
  86   11    0  100.00 100.00     9      9    9      0     11     8    72.73
  87    7    0  100.00 100.00     6      6    6      0      7     5    71.43
  88   11    0  100.00 100.00     9      9    9      0     11    10    90.91
  89   11    0   87.50 100.00     7      8    7      0     11     9    81.82
  90    6    0  100.00 100.00     5      5    5      0      6     4    66.67
  91    6    0  100.00 100.00     5      5    5      0      6     4    66.67
  92    4    0  100.00 100.00     3      3    3      0      4     3    75.00
  93    7    0  100.00 100.00     5      5    5      0      7     6    85.71
  94    9    0  100.00 100.00     9      9    9      0      9     6    66.67
  95   10    0  100.00 100.00    10     10   10      0     10     7    70.00
  96   11    0  100.00 100.00     8      8    8      0     11     9    81.82
  97    8    0   80.00  80.00     4      5    5      0      8     7    87.50
  98   10    0   71.43  71.43     5      7    7      1     10     9    90.00
  99    9    0   42.86  50.00     3      7    6      3      9     6    66.67
 100    8    0   66.67  80.00     4      6    5      1      8     6    75.00
 101    9    0   71.43  71.43     5      7    7      1      9     6    66.67
 102   10    0   83.33  71.43     5      6    7      0     10     8    80.00
 103    8    0   60.00  75.00     3      5    4      1      8     7    87.50
 104   10    0   87.50  87.50     7      8    8      0     10     7    70.00
 105   10    0  100.00 100.00     7      7    7      0     10     8    80.00
 106    5    0  100.00 100.00     4      4    4      0      5     4    80.00
 107    8    0  100.00 100.00     5      5    5      0      8     7    87.50
 108    9    0  100.00 100.00     9      9    9      0      9     8    88.89
 109    9    0  100.00 100.00     6      6    6      0      9     7    77.78
 110   10    0  100.00 100.00     9      9    9      0     10     7    70.00
 111    9    0   75.00  66.67     6      8    9      1      9     7    77.78
 112   10    0  100.00 100.00     8      8    8      0     10     8    80.00
 113    7    0  100.00 100.00     7      7    7      0      7     5    71.43
 114    9    0   33.33  40.00     2      6    5      3      9     7    77.78
 115   10    0  100.00  90.91    10     10   11      0     10     8    80.00
 116    9    0  100.00 100.00     9      9    9      0      9     7    77.78
 117    6    0  100.00 100.00     5      5    5      0      6     5    83.33
 118   11    0  100.00 100.00     9      9    9      0     11    10    90.91
 119    6    0  100.00 100.00     5      5    5      0      6     4    66.67
 120    6    0  100.00 100.00     6      6    6      0      6     4    66.67
 121   11    0   44.44  57.14     4      9    7      3     11     8    72.73
 122   11    0  100.00 100.00    10     10   10      0     11    10    90.91
 123    7    0  100.00 100.00     5      5    5      0      7     6    85.71
 124   11    0  100.00 100.00     9      9    9      0     11     9    81.82
 125    6    0  100.00 100.00     5      5    5      0      6     4    66.67
 126   10    0  100.00 100.00     8      8    8      0     10     7    70.00
 127    7    0   66.67  66.67     4      6    6      0      7     6    85.71
 128   11    0  100.00 100.00     8      8    8      0     11     9    81.82
 129   10    0   87.50  87.50     7      8    8      0     10     7    70.00
 130    9    0  100.00 100.00     7      7    7      0      9     6    66.67
 131    8    0  100.00 100.00     6      6    6      0      8     7    87.50
 132    9    0  100.00 100.00     7      7    7      0      9     7    77.78
 133    7    0  100.00 100.00     6      6    6      0      7     6    85.71
 134    9    0  100.00 100.00     8      8    8      0      9     7    77.78
 135   11    0   83.33  71.43     5      6    7      0     11     9    81.82
 136   10    0  100.00 100.00     5      5    5      0     10     9    90.00
 137    8    0  100.00 100.00     5      5    5      0      8     7    87.50
 138    6    0  100.00 100.00     4      4    4      0      6     5    83.33
 139    8    0  100.00 100.00     9      9    9      0      8     6    75.00
 140   10    0  100.00 100.00     6      6    6      0     10     9    90.00
 141    6    0  100.00 100.00     4      4    4      0      6     5    83.33
 142    6    0  100.00 100.00     4      4    4      0      6     5    83.33
 143    6    0  100.00 100.00     7      7    7      0      6     5    83.33
 144   10    0  100.00 100.00     6      6    6      0     10     8    80.00
 145    9    0  100.00 100.00     8      8    8      0      9     6    66.67
 146    7    0  100.00 100.00     6      6    6      0      7     5    71.43
 147   10    0   44.44  50.00     4      9    8      3     10     8    80.00
 148   10    0   83.33 100.00     5      6    5      0     10     9    90.00
 149   11    0  100.00 100.00    12     12   12      0     11     8    72.73
 150    8    0  100.00 100.00     5      5    5      0      8     6    75.00
 151    9    0   71.43  83.33     5      7    6      1      9     8    88.89
 152   11    0   70.00  70.00     7     10   10      2     11     9    81.82
 153   10    0   60.00  75.00     6     10    8      1     10     8    80.00
 154    8    0  100.00 100.00     7      7    7      0      8     6    75.00
 155    9    0  100.00 100.00     8      8    8      0      9     8    88.89
 156    8    0   57.14  57.14     4      7    7      2      8     6    75.00
 157    9    0  100.00 100.00     6      6    6      0      9     7    77.78
 158    8    0   50.00  75.00     3      6    4      0      8     6    75.00
 159    7    0   66.67  80.00     4      6    5      0      7     5    71.43
 160    4    0  100.00 100.00     2      2    2      0      4     3    75.00
 161   10    0   77.78  77.78     7      9    9      1     10     9    90.00
 162    8    0  100.00 100.00     7      7    7      0      8     6    75.00
 163    8    0  100.00 100.00     7      7    7      0      8     7    87.50
 164   11    0  100.00 100.00     6      6    6      0     11    10    90.91
 165    8    0   71.43 100.00     5      7    5      0      8     7    87.50
 166    7    0   85.71 100.00     6      7    6      0      7     5    71.43
 167   10    0  100.00 100.00     8      8    8      0     10     9    90.00
 168   11    0  100.00 100.00     7      7    7      0     11    10    90.91
 169   11    0   91.67 100.00    11     12   11      0     11     8    72.73
 170    8    0  100.00 100.00     6      6    6      0      8     7    87.50
 171    8    0   75.00  60.00     3      4    5      0      8     7    87.50
 172    9    0  100.00 100.00     6      6    6      0      9     7    77.78
 173   11    0  100.00 100.00     8      8    8      0     11     9    81.82
 174   10    0  100.00 100.00    10     10   10      0     10     7    70.00
 175   10    0  100.00 100.00     6      6    6      0     10     8    80.00
 176    5    0  100.00 100.00     4      4    4      0      5     4    80.00
 177    5    0  100.00 100.00     4      4    4      0      5     4    80.00
 178    8    0  100.00 100.00     5      5    5      0      8     7    87.50
 179    8    0  100.00 100.00     6      6    6      0      8     6    75.00
 180    7    0   80.00 100.00     4      5    4      0      7     6    85.71
 181    8    0  100.00 100.00     6      6    6      0      8     6    75.00
 182    7    0  100.00 100.00     6      6    6      0      7     5    71.43
 183    9    0  100.00 100.00     7      7    7      0      9     7    77.78
 184   10    0  100.00  90.91    10     10   11      0     10     7    70.00
 185    6    0  100.00  85.71     6      6    7      0      6     5    83.33
 186   10    0   88.89  88.89     8      9    9      0     10     9    90.00
 187    9    0  100.00 100.00     7      7    7      0      9     7    77.78
 188    5    0  100.00 100.00     5      5    5      0      5     3    60.00
 189   10    0  100.00 100.00    10     10   10      0     10     6    60.00
 190    9    0  100.00 100.00     6      6    6      0      9     8    88.89
 191    7    0  100.00 100.00     5      5    5      0      7     6    85.71
 192    9    0   87.50 100.00     7      8    7      0      9     8    88.89
 193   10    0  100.00 100.00     8      8    8      0     10     9    90.00
 194   10    0  100.00 100.00     9      9    9      0     10     8    80.00
 195    6    0  100.00 100.00     5      5    5      0      6     5    83.33
 196    7    0  100.00 100.00     8      8    8      0      7     5    71.43
 197    7    0  100.00 100.00     6      6    6      0      7     6    85.71
 198    9    0  100.00  83.33     5      5    6      0      9     7    77.78
 199    9    0  100.00 100.00     7      7    7      0      9     7    77.78
 200    9    0  100.00 100.00     6      6    6      0      9     7    77.78
 201    4    0  100.00 100.00     4      4    4      0      4     2    50.00
 202    7    0  100.00 100.00     5      5    5      0      7     5    71.43
 203    8    0  100.00 100.00     6      6    6      0      8     7    87.50
 204    9    0   45.45  71.43     5     11    7      1      9     8    88.89
 205    8    0  100.00 100.00     5      5    5      0      8     6    75.00
 206   10    0  100.00 100.00     8      8    8      0     10     8    80.00
 207   10    0   83.33  71.43     5      6    7      0     10     8    80.00
 208    6    0   57.14  80.00     4      7    5      0      6     5    83.33
 209    9    0  100.00 100.00     7      7    7      0      9     7    77.78
 210    7    0   75.00  60.00     3      4    5      0      7     6    85.71
 211   10    0   66.67  75.00     6      9    8      1     10     9    90.00
 212    3    0  100.00  66.67     2      2    3      0      3     3   100.00
 213    3    0  100.00 100.00     3      3    3      0      3     2    66.67
 214   10    0  100.00  83.33    10     10   12      0     10     8    80.00
 215    7    0   50.00 100.00     3      6    3      0      7     5    71.43
 216   10    0  100.00 100.00     9      9    9      0     10     7    70.00
 217    7    0  100.00 100.00     6      6    6      0      7     5    71.43
 218   10    0   75.00  85.71     6      8    7      0     10     8    80.00
 219    6    0  100.00 100.00     4      4    4      0      6     5    83.33
 220    7    0  100.00 100.00     4      4    4      0      7     6    85.71
 221    4    0  100.00 100.00     4      4    4      0      4     2    50.00
 222    9    0   87.50 100.00     7      8    7      0      9     7    77.78
 223    8    0  100.00 100.00     6      6    6      0      8     7    87.50
 224    9    0  100.00 100.00     9      9    9      0      9     7    77.78
 225    8    0  100.00 100.00     6      6    6      0      8     7    87.50
 226    7    0  100.00 100.00     6      6    6      0      7     5    71.43
 227    7    0  100.00 100.00     6      6    6      0      7     6    85.71
 228   10    0   87.50 100.00     7      8    7      0     10     8    80.00
 229    9    0  100.00 100.00     9      9    9      0      9     7    77.78
 230   12    0   87.50  87.50     7      8    8      0     12     9    75.00
 231   12    0  100.00 100.00     8      8    8      0     12     8    66.67
 232   12    0  100.00 100.00     9      9    9      0     12     8    66.67
 233   14    0   90.91 100.00    10     11   10      0     14    12    85.71
 234   14    0  100.00  90.00     9      9   10      0     14    11    78.57
 235   14    0   66.67  60.00     6      9   10      2     14    11    78.57
 236   15    0   90.00 100.00     9     10    9      0     15    12    80.00
 237   16    0  100.00 100.00    14     14   14      0     16    13    81.25
 238   11    0   83.33  83.33     5      6    6      0     11     9    81.82
 239   13    0   66.67  72.73     8     12   11      2     13     9    69.23
 240   15    0  100.00 100.00    12     12   12      0     15    11    73.33
 241   13    0   88.89  88.89     8      9    9      0     13     9    69.23
 242   13    0  100.00 100.00    11     11   11      0     13    11    84.62
 243   12    0   90.00  81.82     9     10   11      0     12    11    91.67
 244   12    0  100.00  80.00     8      8   10      0     12     9    75.00
 245   14    0  100.00  90.00     9      9   10      0     14    11    78.57
 246   13    0  100.00 100.00    12     12   12      0     13    12    92.31
 247   13    0   90.00 100.00     9     10    9      0     13    10    76.92
 248   16    0  100.00 100.00    14     14   14      0     16    14    87.50
 249   12    0   80.00  66.67     8     10   12      1     12     8    66.67
 250   16    0   85.71  85.71    12     14   14      0     16    14    87.50
 251   13    0  100.00  87.50     7      7    8      0     13    11    84.62
 252   14    0   44.44  44.44     4      9    9      4     14    12    85.71
 253   15    0   75.00  81.82     9     12   11      1     15    12    80.00
 254   14    0  100.00 100.00     9      9    9      0     14    11    78.57
 255   12    0  100.00 100.00    10     10   10      0     12    10    83.33
 256   12    0  100.00 100.00     9      9    9      0     12     9    75.00
 257   15    0   73.33  84.62    11     15   13      1     15    12    80.00
 258   15    0   66.67  66.67     6      9    9      0     15    13    86.67
 259   13    0  100.00 100.00    11     11   11      0     13    10    76.92
 260   10    0  100.00  57.14     4      4    7      0     10     9    90.00
 261   12    0   55.56 100.00     5      9    5      0     12     9    75.00
 262   13    0   88.89  88.89     8      9    9      0     13    10    76.92
 263   16    0  100.00 100.00    13     13   13      0     16    13    81.25
 264   14    0   92.86  92.86    13     14   14      0     14    12    85.71
 265   15    0  100.00 100.00    14     14   14      0     15    13    86.67
 266   12    0  100.00 100.00     8      8    8      0     12    10    83.33
 267   13    0  100.00 100.00    11     11   11      0     13     9    69.23
 268   13    0   70.00  77.78     7     10    9      2     13    10    76.92
 269   16    0  100.00 100.00    13     13   13      0     16    12    75.00
 270   14    0   64.29  90.00     9     14   10      0     14     9    64.29
 271   15    0   92.86  92.86    13     14   14      0     15    12    80.00
 272   13    0  100.00 100.00     9      9    9      0     13    11    84.62
 273   14    0  100.00 100.00    11     11   11      0     14    11    78.57
 274   15    0  100.00  75.00     9      9   12      0     15    11    73.33
 275   11    0  100.00 100.00     7      7    7      0     11     8    72.73
 276   12    0  100.00 100.00     8      8    8      0     12     9    75.00
 277   14    0  100.00 100.00    11     11   11      0     14    12    85.71
 278   13    0  100.00 100.00    10     10   10      0     13    11    84.62
 279   12    0   77.78  77.78     7      9    9      1     12    10    83.33
 280   15    0   66.67  50.00     4      6    8      2     15    12    80.00
 281   12    0  100.00  91.67    11     11   12      0     12     9    75.00
 282   12    0  100.00 100.00     9      9    9      0     12     9    75.00
 283    8    0  100.00  90.00     9      9   10      0      8     7    87.50
 284   14    0   70.00  63.64     7     10   11      3     14    11    78.57
 285   13    0   88.89 100.00     8      9    8      0     13    10    76.92
 286   15    0   71.43  62.50     5      7    8      1     15    13    86.67
 287   13    0   91.67 100.00    11     12   11      0     13     9    69.23
 288   14    0  100.00 100.00    12     12   12      0     14    12    85.71
 289   13    0  100.00 100.00     8      8    8      0     13    10    76.92
 290   15    0   81.25  81.25    13     16   16      1     15    11    73.33
 291   16    0   84.62  84.62    11     13   13      1     16    12    75.00
 292   15    0   80.00  80.00     8     10   10      1     15    12    80.00
 293   12    0  100.00  75.00     6      6    8      0     12    10    83.33
 294   13    0  100.00 100.00    10     10   10      0     13    12    92.31
 295   12    0   70.00  77.78     7     10    9      1     12    10    83.33
 296   16    0   76.92  83.33    10     13   12      0     16    15    93.75
 297   13    0  100.00 100.00    12     12   12      0     13    11    84.62
 298   16    0   33.33  44.44     4     12    9      4     16    13    81.25
 299   14    0  100.00  91.67    11     11   12      0     14    13    92.86
 300   14    0   88.89 100.00     8      9    8      0     14    12    85.71
 301   15    0   92.31  85.71    12     13   14      0     15    12    80.00
 302   12    0   88.89 100.00     8      9    8      0     12    11    91.67
 303   13    0  100.00 100.00    11     11   11      0     13    10    76.92
 304   14    0   77.78  70.00     7      9   10      2     14    11    78.57
 305   16    0   75.00  75.00    12     16   16      3     16    14    87.50
 306   15    0  100.00 100.00    14     14   14      0     15    13    86.67
 307   12    0   90.91  90.91    10     11   11      0     12     9    75.00
 308   15    0   78.57  68.75    11     14   16      2     15    12    80.00
 309   14    0  100.00 100.00    12     12   12      0     14    13    92.86
 310   16    0   91.67  91.67    11     12   12      0     16    14    87.50
 311   12    0  100.00 100.00    11     11   11      0     12    10    83.33
 312   13    0  100.00 100.00     8      8    8      0     13    11    84.62
 313   14    0   81.82  75.00     9     11   12      0     14    12    85.71
 314   14    0  100.00 100.00    11     11   11      0     14    11    78.57
 315   12    0   75.00  85.71     6      8    7      0     12    10    83.33
 316   11    0  100.00  90.00     9      9   10      0     11     9    81.82
 317   12    0   91.67 100.00    11     12   11      0     12    11    91.67
 318   11    0   85.71  66.67     6      7    9      0     11     8    72.73
 319   14    0  100.00 100.00     9      9    9      0     14    13    92.86
 320   15    0   44.44  50.00     4      9    8      2     15    12    80.00
 321   13    0  100.00 100.00     8      8    8      0     13    11    84.62
 322   14    0   40.00  66.67     4     10    6      0     14    11    78.57
 323   15    0   83.33  90.91    10     12   11      0     15    13    86.67
 324   16    0   85.71  85.71    12     14   14      1     16    12    75.00
 325   14    0   71.43  55.56     5      7    9      1     14    11    78.57
 326   14    0  100.00 100.00    12     12   12      0     14    10    71.43
 327   15    0   70.00  63.64     7     10   11      3     15    11    73.33
 328   15    0  100.00 100.00    10     10   10      0     15    12    80.00
 329   12    0  100.00 100.00     7      7    7      0     12    10    83.33
 330   16    0   90.00  81.82     9     10   11      0     16    13    81.25
 331   12    0  100.00 100.00    11     11   11      0     12    10    83.33
 332   12    0  100.00  81.82     9      9   11      0     12     8    66.67
 333   15    0   88.89  88.89     8      9    9      0     15    13    86.67
 334   13    0   90.00  90.00     9     10   10      0     13    11    84.62
 335   12    0   90.00  81.82     9     10   11      0     12    10    83.33
 336   12    0  100.00 100.00    13     13   13      0     12     8    66.67
 337   12    0   75.00  90.00     9     12   10      1     12     9    75.00
 338   12    0   37.50  42.86     3      8    7      3     12    10    83.33
 339   12    0  100.00 100.00    11     11   11      0     12    10    83.33
 340   13    0  100.00 100.00    12     12   12      0     13    10    76.92
 341   12    0   62.50 100.00     5      8    5      0     12    10    83.33
 342   12    0  100.00 100.00     8      8    8      0     12     9    75.00
 343   16    0   91.67  91.67    11     12   12      0     16    14    87.50
 344   14    0  100.00  83.33    10     10   12      0     14    11    78.57
 345   16    0  100.00 100.00    12     12   12      0     16    14    87.50
 346   12    0  100.00 100.00    11     11   11      0     12    10    83.33
 347   12    0  100.00 100.00    10     10   10      0     12     8    66.67
 348   11    0  100.00 100.00     7      7    7      0     11     9    81.82
 349   13    0  100.00 100.00    14     14   14      0     13     9    69.23
 350   10    0   88.89  80.00     8      9   10      0     10     7    70.00
 351   15    0  100.00 100.00    13     13   13      0     15    12    80.00
 352   14    0   87.50  87.50     7      8    8      0     14    12    85.71
 353   15    0  100.00 100.00     9      9    9      0     15    12    80.00
 354   13    0  100.00  90.00     9      9   10      0     13     9    69.23
 355   14    0  100.00 100.00     8      8    8      0     14    12    85.71
 356   13    0   83.33  76.92    10     12   13      2     13    10    76.92
 357   14    0   93.75 100.00    15     16   15      0     14    12    85.71
 358   12    0   77.78  70.00     7      9   10      0     12    10    83.33
 359   13    0   90.91 100.00    10     11   10      0     13     9    69.23
 360   12    0   57.14  36.36     4      7   11      2     12    10    83.33
 361   14    0   61.54  72.73     8     13   11      2     14    11    78.57
 362   11    0  100.00 100.00     9      9    9      0     11     8    72.73
 363   14    0   75.00  90.00     9     12   10      1     14    11    78.57
 364   14    0  100.00 100.00    12     12   12      0     14    12    85.71
 365   10    0   85.71 100.00     6      7    6      0     10     9    90.00
 366   12    0  100.00 100.00     9      9    9      0     12     9    75.00
 367   13    0   90.91  83.33    10     11   12      0     13    11    84.62
 368   13    0   83.33 100.00    10     12   10      0     13    12    92.31
 369   13    0  100.00 100.00     8      8    8      0     13    10    76.92
 370   15    0   62.50  76.92    10     16   13      2     15     9    60.00
 371   11    0   87.50 100.00     7      8    7      0     11     8    72.73
 372   14    0  100.00 100.00     9      9    9      0     14    11    78.57
 373   15    0   50.00  60.00     6     12   10      3     15    13    86.67
 374   14    0   80.00  66.67     8     10   12      2     14    10    71.43
 375   16    0   92.86  92.86    13     14   14      0     16    13    81.25
 376   15    0   78.57  78.57    11     14   14      2     15    10    66.67
 377   14    0  100.00 100.00    14     14   14      0     14    12    85.71
 378   15    0   72.73  72.73     8     11   11      1     15    14    93.33
 379   14    0  100.00 100.00     9      9    9      0     14    11    78.57
 380   13    0   41.67  55.56     5     12    9      3     13    10    76.92
 381   12    0   81.82 100.00     9     11    9      0     12    10    83.33
 382   13    0   90.00 100.00     9     10    9      0     13    10    76.92
 383   14    0   66.67  75.00     6      9    8      2     14    10    71.43
 384   12    0  100.00 100.00     8      8    8      0     12    10    83.33
 385   11    0  100.00 100.00     8      8    8      0     11     9    81.82
 386   14    0   80.00  80.00     8     10   10      1     14    12    85.71
 387   13    0  100.00 100.00    12     12   12      0     13    12    92.31
 388   11    0  100.00 100.00     8      8    8      0     11     9    81.82
 389   13    0   87.50 100.00     7      8    7      0     13    11    84.62
 390   16    0  100.00 100.00    14     14   14      0     16    13    81.25
 391   13    0   87.50 100.00     7      8    7      0     13    12    92.31
 392   13    0   66.67  80.00     8     12   10      2     13    11    84.62
 393   13    0   90.91  83.33    10     11   12      0     13    11    84.62
 394   14    0  100.00  81.82     9      9   11      0     14    12    85.71
 395   15    0  100.00 100.00    11     11   11      0     15    13    86.67
 396   14    0   92.86  92.86    13     14   14      0     14    12    85.71
 397   15    0  100.00 100.00    14     14   14      0     15    13    86.67
 398   19    0  100.00 100.00    17     17   17      0     19    15    78.95
 399   17    0   64.29  64.29     9     14   14      5     17    15    88.24
 400   14    0  100.00 100.00    13     13   13      0     14    12    85.71
 401   21    0   31.25  55.56     5     16    9      4     21    16    76.19
 402   18    0   75.00  85.71    12     16   14      2     18    13    72.22
 403   16    0   30.00  60.00     3     10    5      0     16    13    81.25
 404   17    0  100.00  81.82     9      9   11      0     17    12    70.59
 405   16    0   91.67 100.00    11     12   11      0     16    11    68.75
 406   20    0   75.00  75.00    12     16   16      2     20    18    90.00
 407   17    0   92.86  92.86    13     14   14      0     17    13    76.47
 408   20    0   57.14  57.14     8     14   14      3     20    16    80.00
 409   21    0   94.12  84.21    16     17   19      0     21    18    85.71
 410   18    0  100.00 100.00    15     15   15      0     18    15    83.33
 411   19    0  100.00 100.00    17     17   17      0     19    15    78.95
 412   18    0   54.55  54.55     6     11   11      4     18    14    77.78
 413   16    0   91.67  84.62    11     12   13      0     16    12    75.00
 414   18    0   80.00  85.71    12     15   14      1     18    16    88.89
 415   20    0  100.00  95.00    19     19   20      0     20    16    80.00
 416   20    0   76.47  86.67    13     17   15      2     20    15    75.00
 417   18    0  100.00 100.00    16     16   16      0     18    13    72.22
 418   20    0  100.00 100.00    14     14   14      0     20    17    85.00
 419   20    0   66.67 100.00     8     12    8      0     20    18    90.00
 420   21    0  100.00 100.00    14     14   14      0     21    17    80.95
 421   19    0   50.00  53.85     7     14   13      4     19    16    84.21
 422   20    0   91.67  91.67    11     12   12      0     20    17    85.00
 423   18    0   81.25  72.22    13     16   18      1     18    15    83.33
 424   21    0  100.00 100.00    20     20   20      0     21    18    85.71
 425   16    0  100.00  72.73     8      8   11      0     16    13    81.25
 426   18    0   50.00  44.44     4      8    9      2     18    16    88.89
 427   21    0   75.00  75.00    12     16   16      3     21    16    76.19
 428   18    0  100.00 100.00    16     16   16      0     18    16    88.89
 429   17    0   83.33  76.92    10     12   13      0     17    15    88.24
 430   18    0  100.00 100.00    17     17   17      0     18    14    77.78
 431   19    0   78.57  73.33    11     14   15      3     19    15    78.95
 432   20    0   82.35  82.35    14     17   17      2     20    16    80.00
 433   16    0   75.00  75.00     9     12   12      2     16    12    75.00
 434   17    0   50.00  50.00     6     12   12      4     17    13    76.47
 435   17    0   87.50  87.50    14     16   16      1     17    13    76.47
 436   20    0   92.86 100.00    13     14   13      0     20    16    80.00
 437   20    0  100.00 100.00    13     13   13      0     20    16    80.00
 438   19    0   92.31 100.00    12     13   12      0     19    16    84.21
 439   18    0   94.12 100.00    16     17   16      0     18    15    83.33
 440   18    0  100.00 100.00    15     15   15      0     18    15    83.33
 441   19    0  100.00 100.00    17     17   17      0     19    13    68.42
 442   19    0  100.00  90.00    18     18   20      0     19    14    73.68
 443   17    0   92.86 100.00    13     14   13      0     17    13    76.47
 444   21    0   93.75  93.75    15     16   16      0     21    17    80.95
 445   20    0   78.57  78.57    11     14   14      1     20    17    85.00
 446   21    0   88.24  93.75    15     17   16      1     21    18    85.71
